year,label,can_nam_dem,can_par_aff_dem,can_inc_cha_ope_sea_dem,ind_con_dem,tot_con_dem,tot_rec_dem,tot_dis_dem,cas_on_han_beg_of_per_dem,cas_on_han_clo_of_per_dem,tot_rec_final_dem,can_nam_gop,can_par_aff_gop,can_inc_cha_ope_sea_gop,per_dem,per_gop,ind_con_gop,tot_con_gop,tot_rec_gop,tot_dis_gop,cas_on_han_beg_of_per_gop,cas_on_han_clo_of_per_gop,tot_rec_final_gop,gopwin,population,income,homeval,rentval,gopvi,density,white,gop_cash_adv_beg,gop_cash_adv_end,urb_cat,seat_stat_gop,inc_gop,gop_fund_adv
2014,NH-2,"Kuster, Ann Mclane",DEM,0,384253.48,565451.07,568631.48,202931.43,1373757.27,1739457.32,3665168.06,"Garcia, Marilinda",REP,1,55.0,45.0,114213.02,127913.02,135500.12,69541.38,58646.48,124605.22,1198487.8,0,660163,64209,185296,946,-3,101,0.938336441,-1315110,-1614852,2,CHALLENGER,0,-433131
2014,GA-12,"Barrow, John J.",DEM,0,190982.76,465814.2,465837.93,108587.95,1514163.67,1871413.65,3550177.63,"Allen, Richard W",REP,1,45.2,54.8,153330.0,323591.51,402801.61,368635.17,191401.01,225567.45,3133471.31,1,702920,40117,153633,698,9,85,0.595493086,-1322762,-1645846,2,CHALLENGER,0,-63036
2014,CA-7,"Bera, Amerish",DEM,0,265287.73,438933.69,439933.69,71635.29,1597921.5,1966219.9,4400563.34,"Ose, Doug",REP,1,50.4,49.6,141429.0,228484.7,332785.66,343298.89,214334.14,203820.91,8586011.0,0,717509,62006,158930,1086,0,1307,0.652351399,-1383587,-1762398,0,CHALLENGER,0,-107148
2014,CA-36,"Ruiz, Raul Dr.",DEM,0,169770.56,317321.67,320639.78,48427.06,1636211.73,1908424.45,3409976.53,"Nestande, Brian",REP,1,53.8,46.2,96472.0,169472.0,169472.0,170959.94,236119.56,234631.62,1299009.56,0,719201,43739,163193,976,1,121,0.666895624,-1400092,-1673792,2,CHALLENGER,0,-151167
2014,VT-1,"Welch, Peter",DEM,0,112911.84,212911.84,214274.84,87568.44,1417513.29,1544219.69,1151256.7,"Donka, Mark",REP,1,64.4,31.1,6917.45,6917.45,6917.45,3684.36,0.0,3233.09,11427.45,0,626303,53853,182581,871,-16,67,0.950843282,-1417513,-1540986,2,CHALLENGER,0,-207357
2014,NY-3,"Israel, Steve J.",DEM,0,162683.94,302279.7,302318.74,27034.6,1474369.65,1749653.79,3826438.09,"Lally, Grant M",REP,1,54.5,45.5,21935.0,21935.0,21935.0,32232.69,28170.75,17873.06,175755.47,0,722406,100098,200403,1632,0,2833,0.769325006,-1446198,-1731780,0,CHALLENGER,0,-280383
2014,CA-27,"Chu, Judy",DEM,0,15110.0,35860.0,35860.0,39822.58,1492204.47,1488241.89,1168164.17,"Orswell, Jack",REP,1,58.9,41.1,20083.0,20083.0,20168.0,2499.54,31534.43,49202.89,176341.24,0,710145,66942,132459,1281,-11,1014,0.442546241,-1460670,-1439039,0,CHALLENGER,0,-15692
2012,FL-23,"Schultz, Debbie Wasserman",DEM,0,638621.88,640621.88,641621.73,312903.29,1725620.88,2054339.32,3629324.39,"Harrington, Karen",REP,1,63.2,35.6,206675.47,208675.47,208675.47,188924.41,106684.2,126435.26,2057971.22,0,726348,51707,170978,1203,-9,4295,0.765140126,-1618936,-1927904,0,CHALLENGER,0,-432946
2014,VA-11,"Connolly, Gerald Edward",DEM,0,68369.0,121169.0,126706.82,34555.62,1725531.03,1817682.23,1996341.69,"Scholte, Suzanne",REP,1,56.9,40.4,38725.0,50725.0,50725.0,30826.82,27312.54,47210.72,285891.83,0,763195,101433,170445,1677,-10,4123,0.60624611,-1698218,-1770471,0,CHALLENGER,0,-75981
2014,FL-18,"Murphy, Patrick",DEM,0,477036.59,759060.87,759060.87,318482.14,2230296.13,2670874.86,5189800.95,"Domino, Carl J",REP,1,59.8,40.2,27804.0,27804.0,27804.0,126170.06,387672.4,289306.34,1500856.1,0,701546,50253,204174,1058,3,463,0.805488165,-1842623,-2381568,2,CHALLENGER,0,-731256
2012,MD-8,"Van Hollen, Chris",DEM,0,202138.0,347842.69,350661.97,171101.24,2063801.3,2243362.03,1634095.81,"Timmerman, Ken",REP,1,62.5,33.9,55738.0,62550.63,62550.63,28089.88,19487.78,53948.53,216118.13,0,750109,94476,187377,1509,-11,872,0.689477129,-2044313,-2189413,1,CHALLENGER,0,-288111
2012,PA-13,"Schwartz, Allyson Y.",DEM,0,206489.0,399415.12,403026.58,166566.1,2645595.24,2882055.72,2904421.74,"Rooney, Joseph James",REP,1,68.9,31.1,34463.39,43207.49,53207.49,37178.34,7584.78,23613.93,172972.01,0,717729,55533,171145,976,-13,4625,0.658800188,-2638010,-2858441,0,CHALLENGER,0,-349819
2012,TX-35,"Doggett, Lloyd",DEM,0,82209.86,116599.41,118099.41,188091.87,2894305.15,2824312.69,1744502.64,"Narvaiz, Susan",REP,1,64.0,32.0,18152.47,18152.47,19212.47,21803.52,7182.17,4591.12,183999.48,0,736986,39450,124566,836,-11,1241,0.709222428,-2887122,-2819721,0,CHALLENGER,0,-98886
2014,TX-35,"Doggett, Lloyd",DEM,0,23131.84,72631.84,75742.85,140195.97,2993025.2,2928572.08,1062141.28,"Narvaiz, Susan",REP,1,62.5,33.3,5250.0,9250.0,9250.31,9987.76,2632.59,1895.14,242733.12,0,736986,39450,124566,836,-11,1241,0.709222428,-2990392,-2926676,0,CHALLENGER,0,-66492
2012,NJ-6,"Pallone, Frank Jr",DEM,0,49433.4,180147.95,181070.61,133968.16,3360317.93,3407420.38,1868760.0,"Little, Anna C",REP,1,63.3,35.3,9388.0,9888.0,9888.0,18960.81,13806.95,4734.14,576289.12,0,738730,74151,158777,1243,-8,3427,0.660076077,-3346510,-3402686,0,CHALLENGER,0,-171182
